State & Year,State,Year,Total_Population,Population Less Than 18,White,Black,Native,Asian,Hispanic,Others,Annual median household income,Mother Participation in Labor Force,Percentage of married-couple households with children under 18,Public_Enrollment,Public_rate,Public_Estimate,Private_Enrollment,Private_rate,Private_Estimate,Private/Public_ratio,Buddhist,Catholic,Evangelical Protestant,Hindu,Historically Black Protestant,Jehovah's Witness,Jewish,Mainline Protestant,Mormon,Muslim,Orthodox Christian,Other Christian,Other Faiths,Other World Religions,Unaffiliated (religious "nones"),Don't know,Sample size,Number Hospitals,Staffed Beds,Total Discharges,Patient Days,Gross Patient Revenue ($000)
"Arkansas, 2000",Arkansas,2000,2678588,680378,78.60%,15.62%,0.72%,0.77%,3.28%,1.04%,30293,,,449959,0.661336786,449959,,0.05709106,38843.501,0.086326756,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2001",Arkansas,2001,2691571,679606,78.20%,15.62%,0.74%,0.80%,3.59%,1.08%,33339,,,,0.670073514,455385.9802,,0.05709106,38799.4267,0.085201188,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2002",Arkansas,2002,2705927,678798,77.80%,15.59%,0.77%,0.84%,3.91%,1.12%,32423,,,,0.674441877,457809.7973,,0.05709106,38753.29712,0.08464934,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2003",Arkansas,2003,2724816,679579,77.39%,15.55%,0.79%,0.89%,4.24%,1.17%,33259,,,,0.676626059,459820.8605,,0.05709106,38797.88524,0.084376088,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2004",Arkansas,2004,2749686,683166,76.99%,15.52%,0.81%,0.95%,4.55%,1.22%,38667.81414,,,,0.67771815,462993.9975,,0.05709106,39002.67087,0.084240122,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2005",Arkansas,2005,2781097,689787,76.55%,15.44%,0.84%,1.01%,4.93%,1.27%,38667.81414,,,,0.678264195,467857.8245,,0.05709106,39380.67078,0.084172303,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2006",Arkansas,2006,2821761,697842,76.06%,15.45%,0.86%,1.07%,5.30%,1.31%,39451.63113,,,,0.678537218,473511.7693,,0.05709106,39840.53926,0.084138435,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2007",Arkansas,2007,2848650,702737,75.69%,15.37%,0.88%,1.11%,5.63%,1.37%,39279.06784,,,,0.678673729,476929.1406,40120,0.05709106,40120,0.084121511,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2008",Arkansas,2008,2874554,705725,75.29%,15.37%,0.90%,1.15%,5.92%,1.42%,40507.00446,,,,0.678741985,479005.1874,,0.048958421,34551.18178,0.072131122,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2009",Arkansas,2009,2896843,707886,74.92%,15.35%,0.93%,1.20%,6.18%,1.48%,39391.83088,,,,0.678776113,480496.1074,28900,0.040825783,28900,0.060146169,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2010",Arkansas,2010,2921998,711650,74.55%,15.38%,0.95%,1.24%,6.42%,1.52%,38307,71.1%,63.58%,,0.678793177,483063.1643,,0.041439803,29490.63559,0.061049233,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2011",Arkansas,2011,2941038,711707,74.26%,15.36%,0.92%,1.32%,6.58%,1.57%,38758,66.1%,64.32%,483114,0.678810241,483114,29930,0.042053823,29930,0.061952251,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2012",Arkansas,2012,2952876,711325,73.96%,15.35%,0.94%,1.40%,6.73%,1.62%,40112,66.5%,65.58%,486157,0.683452711,486157,,0.042416064,30171.60688,0.062061447,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2013",Arkansas,2013,2960459,709238,73.68%,15.38%,0.95%,1.43%,6.87%,1.68%,40511,65.2%,65.35%,489979,0.690852718,489979,30340,0.042778306,30340,0.061921021,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2014",Arkansas,2014,2968759,707438,73.43%,15.41%,0.98%,1.47%,7.00%,1.72%,41262,67.7%,63.67%,490917,0.69393643,490917,,0.048218356,34111.49705,0.069485263,< 1%,0.08,0.46,< 1%,0.08,< 1%,< 1%,0.16,0.01,0.02,< 1%,< 1%,0.01,< 1%,0.18,< 1%,311,,,,,
"Arkansas, 2015",Arkansas,2015,2979732,706879,73.13%,15.45%,1.00%,1.51%,7.14%,1.77%,41995,64.2%,66.11%,492132,0.696204018,492132,37930,0.053658405,37930,0.077072818,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2016",Arkansas,2016,2991815,706454,72.80%,15.47%,1.04%,1.57%,7.30%,1.82%,44334,72.8%,65.34%,493447,0.698484261,493447,,0.048452486,34229.45248,0.069368043,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2017",Arkansas,2017,3003855,705952,72.49%,15.46%,1.08%,1.61%,7.49%,1.88%,45869,67.7%,65.25%,496085,0.702717749,496085,30530,0.043246566,30530,0.061541873,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2018",Arkansas,2018,3012161,703626,72.23%,15.46%,1.10%,1.61%,7.66%,1.94%,47062,69.7%,63.29%,495291,0.703912306,495291,,0.043246566,30429.40849,0.061437435,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2019",Arkansas,2019,3020985,701317,71.96%,15.46%,1.13%,1.64%,7.83%,1.98%,48952,72.5%,65.08%,496927,0.708562604,496927,,0.043246566,30329.55217,0.061034221,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2020",Arkansas,2020,3030522,706459,71.68%,15.42%,1.15%,1.69%,8.02%,2.03%,,,,486305,0.688369743,486305,,0.043246566,30551.92601,0.062824618,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2021",Arkansas,2021,,705161,71.03%,15.92%,2.12%,2.10%,8.83%,,52528,70.5%,65.07%,489565,0.694259892,489565,,0.043246566,30495.79197,0.06229161,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2022",Arkansas,2022,,706529,70.75%,15.86%,2.16%,2.15%,9.07%,,55432,72.6%,66.70%,493130,0.697961442,493130,,0.043246566,30554.95327,0.061961254,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2023",Arkansas,2023,,705608,70.45%,15.82%,2.20%,2.21%,9.32%,,,,64.77%,,0.697961442,492487.1775,,0.043246566,30515.12318,0.061961254,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, 2024",Arkansas,2024,,,,,,,,,,,,,0.697961442,,,0.043246566,,,,,,,,,,,,,,,,,,,,53,7689,299644,1431742,33826431
"California, 1990",California,1990,29950111,7980501,57.06%,7.12%,0.62%,9.24%,25.96%,,,55.6%,,4950474,0.620321205,4950474,,0.075389744,601647.9258,0.121533398,,,,,,,,,,,,,,,,,,,,,,
"California, 1991",California,1991,30414114,8245605,56.22%,7.10%,0.62%,9.53%,26.53%,,,,,,0.641484387,5289426.872,,0.075389744,621634.0484,0.117523895,,,,,,,,,,,,,,,,,,,,,,
"California, 1992",California,1992,30875920,8439647,55.36%,7.05%,0.61%,9.84%,27.14%,,,,,,0.652065978,5503206.678,,0.075389744,636262.8251,0.115616742,,,,,,,,,,,,,,,,,,,,,,
"California, 1993",California,1993,31147208,8624810,54.36%,7.00%,0.61%,10.16%,27.88%,,35936,,,,0.657356774,5669577.276,,0.075389744,650222.2162,0.11468619,,,,,,,,,,,,,,,,,,,,,,
"California, 1994",California,1994,31317179,8790058,53.43%,6.93%,0.60%,10.43%,28.61%,,36332,,,,0.660002172,5801457.368,,0.075389744,662680.2206,0.114226509,,,,,,,,,,,,,,,,,,,,,,
"California, 1995",California,1995,31493525,8920578,52.63%,6.87%,0.60%,10.69%,29.22%,,37009,,,,0.66132487,5899400.09,,0.075389744,672520.09,0.113998047,,,,,,,,,,,,,,,,,,,,,,
"California, 1996",California,1996,31780829,9079519,51.87%,6.82%,0.59%,10.89%,29.82%,,38106,,,,0.66198622,6010516.461,,0.075389744,684502.6112,0.113884159,,,,,,,,,,,,,,,,,,,,,,
"California, 1997",California,1997,32217708,9135359,51.17%,6.76%,0.59%,11.08%,30.40%,,39458,,,,0.662316895,6050502.603,,0.075389744,688712.3745,0.1138273,,,,,,,,,,,,,,,,,,,,,,
"California, 1998",California,1998,32682794,9163238,50.51%,6.70%,0.58%,11.22%,30.98%,,40522,,,,0.662482232,6070482.362,,0.075389744,690814.1652,0.113798892,,,,,,,,,,,,,,,,,,,,,,
"California, 1999",California,1999,33145121,9207878,49.86%,6.65%,0.58%,11.35%,31.56%,,42262,,,,0.662564901,6100816.772,,0.075389744,694179.5633,0.113784693,,,,,,,,,,,,,,,,,,,,,,
"California, 2000",California,2000,33987977,9267089,47.20%,6.51%,1.28%,11.04%,32.52%,1.87%,46802,,,6140814,0.662647569,6140814,,0.075389744,698643.4655,0.113770498,,,,,,,,,,,,,,,,,,,,,,
"California, 2001",California,2001,34479458,9325466,46.49%,6.43%,1.28%,11.28%,33.02%,1.92%,47262,,,,0.6713853,6260980.79,,0.075389744,703044.4925,0.112289834,,,,,,,,,,,,,,,,,,,,,,
"California, 2002",California,2002,34871843,9365142,45.75%,6.36%,1.28%,11.50%,33.57%,1.97%,48113,,,,0.675754166,6328533.718,,0.075389744,706035.656,0.111563861,,,,,,,,,,,,,,,,,,,,,,
"California, 2003",California,2003,35253159,9404594,45.02%,6.29%,1.28%,11.70%,34.12%,2.02%,48979,,,,0.677938598,6375737.275,,0.075389744,709009.9322,0.111204383,,,,,,,,,,,,,,,,,,,,,,
"California, 2004",California,2004,35574576,9418497,44.30%,6.22%,1.28%,11.89%,34.68%,2.08%,54499.44427,,,,0.679030815,6395449.692,,0.075389744,710058.0758,0.111025512,,,,,,,,,,,,,,,,,,,,,,
"California, 2005",California,2005,35827943,9405565,43.54%,6.16%,1.28%,12.11%,35.22%,2.14%,54499.44427,,,,0.679576923,6391804.921,,0.075389744,709083.1356,0.110936292,,,,,,,,,,,,,,,,,,,,,,
"California, 2006",California,2006,36021202,9370884,42.81%,6.10%,1.28%,12.33%,35.75%,2.20%,56311.16655,,,,0.679849977,6370795.272,,0.075389744,706468.5439,0.110891735,,,,,,,,,,,,,,,,,,,,,,
"California, 2007",California,2007,36250311,9335620,42.13%,6.03%,1.28%,12.52%,36.24%,2.26%,55863.52789,,,,0.679986504,6348095.607,703810,0.075389744,703810,0.110869471,,,,,,,,,,,,,,,,,,,,,,
"California, 2008",California,2008,36604337,9321621,41.46%,5.97%,1.28%,12.69%,36.74%,2.33%,57987.89797,,,,0.680054768,6339212.803,,0.071217382,663861.44,0.104723009,,,,,,,,,,,,,,,,,,,,,,
"California, 2009",California,2009,36961229,9294501,40.84%,5.91%,1.28%,12.83%,37.23%,2.39%,56862.49672,,,,0.680088899,6321086.955,623150,0.067045019,623150,0.098582729,,,,,,,,,,,,,,,,,,,,,,
"California, 2010",California,2010,37319550,9280607,40.21%,5.86%,1.28%,12.96%,37.72%,2.45%,57708,63.0%,69.67%,,0.680105965,6311796.182,,0.06640843,616310.5374,0.097644239,,,,,,,,,,,,,,,,,,,,,,
"California, 2011",California,2011,37636311,9245142,39.80%,5.82%,0.80%,13.16%,37.91%,2.51%,57287,63.6%,68.73%,6287834,0.680123031,6287834,608070,0.06577184,608070,0.096705797,,,,,,,,,,,,,,,,,,,,,,
"California, 2012",California,2012,37944551,9194518,39.43%,5.79%,0.80%,13.35%,38.08%,2.55%,58328,62.5%,68.89%,6299451,0.685131184,6299451,,0.065431722,601613.1423,0.095502472,,,,,,,,,,,,,,,,,,,,,,
"California, 2013",California,2013,38253768,9158785,39.03%,5.75%,0.79%,13.58%,38.24%,2.60%,60190,62.7%,69.11%,6312623,0.689242405,6312623,596160,0.065091603,596160,0.094439348,,,,,,,,,,,,,,,,,,,,,,
"California, 2014",California,2014,38586706,9135980,38.62%,5.72%,0.79%,13.83%,38.39%,2.65%,61933,62.8%,69.36%,6312161,0.690912305,6312161,,0.066934575,611512.9387,0.096878539,0.02,0.28,0.2,0.02,0.02,0.01,0.02,0.1,0.01,0.01,0.01,0.01,0.02,0.01,0.27,0.01,3697,,,,,
"California, 2015",California,2015,38904296,9118819,38.19%,5.68%,0.79%,14.11%,38.52%,2.70%,64500,66.3%,70.07%,6305347,0.691465309,6305347,627170,0.068777547,627170,0.099466374,,,,,,,,,,,,,,,,,,,,,,
"California, 2016",California,2016,39149186,9088543,37.75%,5.65%,0.79%,14.36%,38.70%,2.75%,67739,67.0%,70.58%,6309138,0.694185856,6309138,,0.069913834,635414.8907,0.100713424,,,,,,,,,,,,,,,,,,,,,,
"California, 2017",California,2017,39337785,9050090,37.29%,5.63%,0.79%,14.61%,38.87%,2.80%,71805,67.3%,70.71%,6304266,0.69659705,6304266,643010,0.071050122,643010,0.101996013,,,,,,,,,,,,,,,,,,,,,,
"California, 2018",California,2018,39437463,8974477,36.87%,5.62%,0.79%,14.82%,39.06%,2.85%,75277,68.7%,71.12%,6272734,0.698952596,6272734,,0.071050122,637637.6871,0.101652276,,,,,,,,,,,,,,,,,,,,,,
"California, 2019",California,2019,39437610,8881104,36.42%,5.61%,0.78%,15.01%,39.27%,2.90%,80440,69.0%,71.26%,6249005,0.703629301,6249005,,0.071050122,631003.5241,0.100976639,,,,,,,,,,,,,,,,,,,,,,
"California, 2020",California,2020,39368078,8902537,35.94%,5.61%,0.78%,15.18%,39.55%,2.94%,,,,6064504,0.68121076,6064504,,0.071050122,632526.3413,0.104299765,,,,,,,,,,,,,,,,,,,,,,
"California, 2021",California,2021,,8734758,36.32%,6.27%,1.61%,16.35%,39.45%,,84907,71.0%,69.91%,5959858,0.682315183,5959858,,0.071050122,620605.6229,0.104130941,,,,,,,,,,,,,,,,,,,,,,
"California, 2022",California,2022,,8582944,35.81%,6.26%,1.61%,16.62%,39.70%,,91551,71.0%,70.42%,5930473,0.690960235,5930473,,0.071050122,609819.2196,0.102828091,,,,,,,,,,,,,,,,,,,,,,
"California, 2023",California,2023,,8445669,35.30%,6.25%,1.60%,16.87%,39.98%,,,,70.00%,,0.690960235,5835621.434,,0.071050122,600065.8141,0.102828091,,,,,,,,,,,,,,,,,,,,,,
"California, 2024",California,2024,,,,,,,,,,,,,0.690960235,,,0.071050122,,,,,,,,,,,,,,,,,,,,336,74443,2999994,15322960,648451150
"Colorado, 1990",Colorado,1990,3303862,881640,80.71%,3.91%,0.67%,1.75%,12.97%,,,63.2%,,574213,0.651300985,574213,,0.05442925,47987.00357,0.08357004,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1991",Colorado,1991,3367567,896537,80.52%,3.95%,0.67%,1.78%,13.08%,,,,,,0.652985683,585425.8257,,0.05442925,48797.8361,0.08335443,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1992",Colorado,1992,3459995,925577,80.33%,3.96%,0.67%,1.85%,13.20%,,,,,,0.653828033,605168.1892,,0.05442925,50378.4615,0.083247042,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1993",Colorado,1993,3560884,947806,80.08%,3.96%,0.67%,1.91%,13.38%,,36373,,,,0.654249208,620101.3244,,0.05442925,51588.36929,0.083193451,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1994",Colorado,1994,3653910,966412,79.90%,3.95%,0.66%,1.96%,13.53%,,38905,,,,0.654459795,632477.7993,,0.05442925,52601.07991,0.083166682,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1995",Colorado,1995,3738061,984310,79.66%,3.91%,0.66%,2.03%,13.74%,,40706,,,,0.654565089,644294.9624,,0.05442925,53575.25462,0.083153304,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1996",Colorado,1996,3812716,1003946,79.38%,3.89%,0.66%,2.08%,14.00%,,40971,,,,0.654617735,657200.857,,0.05442925,54644.02736,0.083146616,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1997",Colorado,1997,3891293,1030557,79.04%,3.88%,0.65%,2.13%,14.30%,,42664,,,,0.654644059,674648.0174,,0.05442925,56092.44412,0.083143273,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1998",Colorado,1998,3968967,1060066,78.68%,3.90%,0.65%,2.20%,14.57%,,44349,,,,0.654657221,693979.8612,,0.05442925,57698.59685,0.083141601,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 1999",Colorado,1999,4056133,1083938,78.33%,3.88%,0.65%,2.25%,14.88%,,46950,,,,0.654663801,709614.9716,,0.05442925,58997.93189,0.083140765,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2000",Colorado,2000,4326921,1106676,74.65%,3.73%,0.94%,2.23%,17.22%,1.38%,48506,,,724508,0.654670382,724508,,0.05442925,60235.54417,0.08313993,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2001",Colorado,2001,4425687,1126647,74.05%,3.74%,0.95%,2.30%,17.70%,1.43%,49397,,,,0.673799673,759134.3801,,0.05442925,61322.55071,0.080779573,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2002",Colorado,2002,4490406,1138273,73.44%,3.75%,0.95%,2.36%,18.19%,1.48%,49617,,,,0.683364318,777855.1526,,0.05442925,61955.34516,0.079648949,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2003",Colorado,2003,4528732,1144597,72.98%,3.71%,0.95%,2.42%,18.60%,1.53%,50224,,,,0.688146641,787650.5807,,0.05442925,62299.55574,0.079095423,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2004",Colorado,2004,4575013,1146369,72.55%,3.74%,0.95%,2.46%,18.90%,1.58%,54719.1827,,,,0.690537802,791611.1298,,0.05442925,62396.00437,0.078821535,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2005",Colorado,2005,4631888,1156399,72.12%,3.71%,0.94%,2.51%,19.27%,1.63%,54719.1827,,,,0.691733383,799919.7922,,0.05442925,62941.92974,0.078685301,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2006",Colorado,2006,4720423,1171832,71.70%,3.74%,0.94%,2.56%,19.56%,1.68%,59209.02825,,,,0.692331173,811295.8234,,0.05442925,63781.93635,0.078617361,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2007",Colorado,2007,4803868,1189434,71.30%,3.74%,0.94%,2.60%,19.86%,1.74%,57333.07434,,,,0.692630068,823837.7528,64740,0.05442925,64740,0.078583434,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2008",Colorado,2008,4889730,1203289,70.92%,3.75%,0.94%,2.64%,20.14%,1.80%,61303.70338,,,,0.692779516,833613.971,,0.053389173,64242.60422,0.077065172,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2009",Colorado,2009,4972195,1217213,70.51%,3.77%,0.94%,2.68%,20.42%,1.86%,59963.67587,,,,0.69285424,843351.1877,63720,0.052349096,63720,0.075555713,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2010",Colorado,2010,5047539,1227280,70.06%,3.78%,0.94%,2.73%,20.75%,1.93%,54046,67.4%,70.04%,,0.692891602,850372.0049,,0.050971114,62555.82864,0.073562898,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2011",Colorado,2011,5121900,1232832,69.78%,3.80%,0.75%,2.80%,20.88%,1.98%,55387,65.9%,71.56%,854265,0.692928964,854265,61140,0.049593132,61140,0.071570297,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2012",Colorado,2012,5193660,1236461,69.55%,3.84%,0.75%,2.87%,20.96%,2.03%,56765,65.9%,69.94%,863561,0.698413456,863561,,0.049248128,60893.38981,0.070514289,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2013",Colorado,2013,5270774,1241025,69.31%,3.88%,0.75%,2.94%,21.04%,2.08%,58823,65.0%,70.47%,876999,0.706673113,876999,60690,0.048903124,60690,0.069201903,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2014",Colorado,2014,5352637,1248150,69.05%,3.93%,0.76%,3.01%,21.14%,2.12%,61303,66.5%,70.37%,889006,0.712258943,889006,,0.051527518,64314.07152,0.072343799,0.01,0.16,0.26,< 1%,0.02,< 1%,0.01,0.15,0.02,< 1%,0.01,0.01,0.02,< 1%,0.29,0.02,504,,,,,
"Colorado, 2015",Colorado,2015,5454328,1258312,68.77%,3.96%,0.76%,3.10%,21.24%,2.17%,63909,70.4%,72.81%,899112,0.714538207,899112,68140,0.054151911,68140,0.075785887,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2016",Colorado,2016,5543844,1264104,68.52%,3.98%,0.77%,3.17%,21.34%,2.22%,65685,67.4%,73.42%,905019,0.715937138,905019,,0.049390128,62434.25781,0.068986682,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2017",Colorado,2017,5617421,1264219,68.23%,3.99%,0.77%,3.23%,21.49%,2.28%,69117,70.0%,72.82%,910280,0.720033475,910280,56420,0.044628344,56420,0.061980929,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2018",Colorado,2018,5697155,1264226,67.90%,4.03%,0.78%,3.30%,21.66%,2.33%,71953,70.7%,73.35%,911536,0.721022982,911536,,0.044628344,56420.3124,0.061895869,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2019",Colorado,2019,5758486,1256673,67.68%,4.04%,0.78%,3.33%,21.79%,2.37%,77127,70.4%,74.49%,913223,0.72669899,913223,,0.044628344,56083.23452,0.06141242,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2020",Colorado,2020,5807719,1259307,67.42%,4.06%,0.79%,3.37%,21.94%,2.42%,,,,883199,0.701337323,883199,,0.044628344,56200.78558,0.063633208,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2021",Colorado,2021,,1244201,66.86%,4.93%,1.56%,4.33%,22.32%,,82254,71.6%,72.82%,880597,0.707761045,880597,,0.044628344,55526.62982,0.063055665,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2022",Colorado,2022,,1226987,66.41%,4.99%,1.57%,4.44%,22.59%,,89302,74.0%,73.65%,870871,0.709763836,870871,,0.044628344,54758.39751,0.062877737,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2023",Colorado,2023,,1214684,65.94%,5.06%,1.58%,4.56%,22.86%,,,,72.88%,,0.709763836,862138.7755,,0.044628344,54209.335,0.062877737,,,,,,,,,,,,,,,,,,,,,,
"Colorado, 2024",Colorado,2024,,,,,,,,,,,,,0.709763836,,,0.044628344,,,,,,,,,,,,,,,,,,,,60,8536,390339,1937994,95948529
"Connecticut, 1990",Connecticut,1990,3289056,752666,83.82%,7.97%,0.18%,1.51%,6.51%,,,59.3%,,469123,0.623281774,469123,,0.102161529,76893.50953,0.163909059,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1991",Connecticut,1991,3288640,766304,83.36%,8.10%,0.18%,1.63%,6.74%,,,,,,0.645380477,494557.6414,,0.102161529,78286.78847,0.158296591,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1992",Connecticut,1992,3274997,777264,83.01%,8.16%,0.18%,1.73%,6.92%,,,,,,0.656429829,510219.2746,,0.102161529,79406.47883,0.155632064,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1993",Connecticut,1993,3272325,790749,82.59%,8.25%,0.19%,1.84%,7.13%,,41676,,,,0.661954505,523439.8627,,0.102161529,80784.12705,0.154333158,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1994",Connecticut,1994,3268346,801231,82.29%,8.28%,0.19%,1.93%,7.32%,,42262,,,,0.664716843,532591.7406,,0.102161529,81854.9842,0.153691802,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1995",Connecticut,1995,3265293,808623,81.96%,8.32%,0.19%,2.03%,7.51%,,40243,,,,0.666098012,538622.1725,,0.102161529,82610.16222,0.153373118,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1996",Connecticut,1996,3267030,811855,81.58%,8.36%,0.19%,2.12%,7.75%,,42353,,,,0.666788596,541335.6557,,0.102161529,82940.34829,0.153214272,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1997",Connecticut,1997,3268514,814373,81.17%,8.41%,0.19%,2.23%,7.99%,,43151,,,,0.667133888,543295.826,,0.102161529,83197.59102,0.153134972,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1998",Connecticut,1998,3272563,824600,80.73%,8.53%,0.19%,2.33%,8.22%,,44978,,,,0.667306534,550260.9683,,0.102161529,84242.39697,0.153095353,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 1999",Connecticut,1999,3282031,834654,80.24%,8.62%,0.19%,2.45%,8.51%,,47997,,,,0.667392858,557042.1181,,0.102161529,85269.52899,0.153075551,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2000",Connecticut,2000,3411777,842242,77.85%,8.92%,0.28%,2.50%,9.49%,0.99%,50360,,,562179,0.667479181,562179,,0.102161529,86044.73067,0.153055754,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2001",Connecticut,2001,3432835,845850,77.26%,8.98%,0.28%,2.63%,9.85%,1.03%,53347,,,,0.678229792,573680.67,,0.102161529,86413.32947,0.150629669,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2002",Connecticut,2002,3458749,848877,76.59%,9.05%,0.28%,2.80%,10.23%,1.08%,53325,,,,0.683605098,580296.6451,,0.102161529,86722.57242,0.149445242,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2003",Connecticut,2003,3484336,851115,75.95%,9.11%,0.28%,2.96%,10.60%,1.13%,55004,,,,0.686292751,584114.0551,,0.102161529,86951.20992,0.148859986,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2004",Connecticut,2004,3496094,848979,75.36%,9.16%,0.28%,3.10%,10.95%,1.18%,60423.26151,,,,0.687636578,583789.0143,,0.102161529,86732.99289,0.148569073,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2005",Connecticut,2005,3506956,844034,74.75%,9.22%,0.28%,3.25%,11.30%,1.23%,60423.26151,,,,0.688308491,580955.769,,0.102161529,86227.80413,0.148424043,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2006",Connecticut,2006,3517460,839372,74.06%,9.29%,0.28%,3.38%,11.74%,1.28%,64157.66299,,,,0.688644448,578028.8674,,0.102161529,85751.52708,0.148351634,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2007",Connecticut,2007,3527270,833484,73.39%,9.35%,0.28%,3.51%,12.17%,1.33%,62892.9908,,,,0.688812426,574114.1361,85150,0.102161529,85150,0.148315456,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2008",Connecticut,2008,3545579,826626,72.72%,9.41%,0.28%,3.63%,12.60%,1.39%,65975.88961,,,,0.688896415,569459.6881,,0.095267262,78750.39537,0.138289675,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2009",Connecticut,2009,3561807,820839,72.03%,9.47%,0.27%,3.75%,13.07%,1.45%,65213.42871,,,,0.68893841,565507.5154,72540,0.088372994,72540,0.128274157,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2010",Connecticut,2010,3579173,814399,71.45%,9.51%,0.27%,3.84%,13.47%,1.50%,64032,70.5%,68.73%,,0.688959407,561087.8522,,0.085393325,69544.23864,0.123945365,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2011",Connecticut,2011,3588632,804721,70.82%,9.58%,0.24%,3.98%,13.84%,1.53%,65753,72.5%,68.45%,554437,0.688980404,554437,66320,0.082413656,66320,0.119616837,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, 2012",Connecticut,2012,3595211,794701,70.20%,9.66%,0.24%,4.12%,14.21%,1.56%,67276,73.7%,67.93%,550954,0.693284644,550954,,0.087691092,69688.19883,0.12648642,,,,,,,,,,,,,,,,,,,,,,
